password3,
Date,Time,Layer #,Sub. Rot.,Sub. Rot. Speed,Sub. Z Height,C.M. Press.,VAT Press Mode,VAT Pos STPT,VAT Pos Mode,Gas#1 Flow,Gas#1 STPT,Sub. Temp.,Sub. Temp. STPT,RF#1 W Fbdk,RF#1 DC Bias,RF#1 Plasma,RF#1 Shutter,RF#1 TGT,RF#1 KWH,RF#1 STPT,RF#2 W Fbdk,RF#2 DC Bias,RF#2 Plasma,RF#2 Shutter,RF#2 TGT,RF#2 KWH,RF#2 STPT,RF#3 W Fbdk,RF#3 DC Bias,RF#3 Plasma,RF#3 Shutter,RF#3 TGT,RF#3 KWH,RF#3 STPT,DC#1 W Fdbk,DC#1 V Fdbk,DC#1 mA Fdbk,DC#1 Plasma,DC#1 Shutter,DC#1 TGT,DC#1 KWH,DC#1 STPT,DC#1 MODE,DC#2 W Fdbk,DC#2 V Fdbk,DC#2 mA Fdbk,DC#2 Plasma,DC#2 Shutter,DC#2 TGT,DC#2 KWH,DC#2 STPT,DC#2 MODE,DC#3 W Fdbk,DC#3 V Fdbk,DC#3 mA Fdbk,DC#3 Plasma,DC#3 Shutter,DC#3 TGT,DC#3 KWH,DC#3 STPT,DC#3 MODE,DC SWITCH POS,DC#5 W Fdbk,DC#5 V Fdbk,DC#5 mA Fdbk,DC#5 Plasma,DC#5 Shutter,DC#5 TGT,DC#5 KWH,DC#5 STPT,DC#5 MODE
10/8/2024,2:54:56 PM,1,OFF,1,0.00,0.0,OFF,1000.00,OFF,-0.25,0.00,0,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:54:58 PM,1,OFF,1,0.00,0.0,OFF,1000.00,OFF,-0.25,0.00,0,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:54:59 PM,1,OFF,1,0.00,0.0,OFF,1000.00,OFF,-0.24,0.00,0,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:01 PM,1,OFF,1,0.00,0.0,OFF,1000.00,OFF,-0.25,0.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:03 PM,2,ON,30,0.00,0.0,OFF,1000.00,OFF,-0.25,0.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:04 PM,3,ON,30,0.00,0.0,ON,1000.00,OFF,-0.25,0.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:06 PM,3,ON,30,0.00,0.0,ON,1000.00,OFF,-0.25,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:08 PM,3,ON,30,0.00,0.9,ON,1000.00,OFF,29.94,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:10 PM,3,ON,30,0.00,4.2,ON,1000.00,OFF,29.94,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:12 PM,3,ON,30,0.00,12.4,ON,1000.00,OFF,29.96,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:14 PM,3,ON,30,0.00,12.4,ON,1000.00,OFF,29.96,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:16 PM,3,ON,30,0.00,12.4,ON,1000.00,OFF,29.98,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:18 PM,3,ON,30,0.00,25.3,ON,1000.00,OFF,29.98,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,0,0,0,OFF,Closed,Nb,0.25,0,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:20 PM,4,ON,30,0.00,25.3,ON,0.00,OFF,29.98,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,-0,-0,-0,OFF,Closed,Nb,0.25,30,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:21 PM,4,ON,30,0.00,29.9,ON,0.00,OFF,29.99,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,-0,203,163,OFF,Closed,Nb,0.25,30,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:23 PM,4,ON,30,0.00,29.9,ON,0.00,OFF,29.99,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,29,203,163,ON,Closed,Nb,0.25,30,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:25 PM,4,ON,30,0.00,29.9,ON,0.00,OFF,29.99,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,29,203,163,ON,Closed,Nb,0.25,30,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:27 PM,5,ON,30,0.00,30.0,ON,0.00,OFF,29.99,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,29,204,162,ON,Closed,Nb,0.25,30,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:29 PM,5,ON,30,0.00,4.0,ON,0.00,OFF,29.99,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,29,245,135,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:31 PM,5,ON,30,0.00,4.0,ON,0.00,OFF,29.99,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,29,245,135,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:33 PM,5,ON,30,0.00,2.8,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,35,248,156,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:35 PM,5,ON,30,0.00,2.8,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,35,248,156,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:36 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,44,252,189,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:38 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,44,252,189,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:40 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,54,257,221,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:42 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,54,257,221,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:44 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,54,257,221,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:46 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,29.99,30.00,54,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,63,260,255,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:48 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,29.99,30.00,54,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,63,260,255,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:50 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,73,263,288,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:52 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,73,263,288,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:53 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,56,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,73,263,288,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:55 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,54,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,82,265,320,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:57 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,54,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,82,265,320,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:55:59 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,91,267,352,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:01 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,91,267,352,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:03 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,91,267,352,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:05 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,100,269,385,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:07 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,100,269,385,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:09 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,54,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,110,271,416,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:11 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,54,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,110,271,416,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:13 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,119,273,447,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
10/8/2024,2:56:15 PM,5,ON,30,0.00,3.0,ON,0.00,OFF,30.00,30.00,55,0,0,0,OFF,Closed,100W MAX!,0.01,0,0,0,OFF,Closed,Al,0.06,0,0,0,OFF,Closed,Hf,0.06,0,0,0,0,OFF,Closed,Ti,0.23,0,Watts,119,273,447,ON,Closed,Nb,0.25,320,Watts,0,0,0,OFF,Closed,Sn,0.01,0,Watts,1,0,0,0,OFF,Closed,Ta,0.09,0,Watts
