password3,
Date,Time,Layer #,Sub. Rot.,Sub. Rot. Speed,Sub. Z Height,C.M. Press.,VAT Press Mode,VAT Pos STPT,VAT Pos Mode,Gas#1 Flow,Gas#1 STPT,Gas#2 Flow,Gas#2 STPT,Gas#3 Flow,Gas#3 STPT,Sub. Temp.,Sub. Temp. STPT,RF#1 W Fbdk,RF#1 DC Bias,RF#1 Plasma,RF#1 Shutter,RF#1 TGT,RF#1 KWH,RF#1 STPT,RF#2 W Fbdk,RF#2 DC Bias,RF#2 Plasma,RF#2 Shutter,RF#2 TGT,RF#2 KWH,RF#2 STPT,RF#3 W Fbdk,RF#3 DC Bias,RF#3 Plasma,RF#3 Shutter,RF#3 TGT,RF#3 KWH,RF#3 STPT,DC#1 W Fdbk,DC#1 V Fdbk,DC#1 mA Fdbk,DC#1 Plasma,DC#1 Shutter,DC#1 TGT,DC#1 KWH,DC#1 STPT,DC#1 MODE,DC#2 W Fdbk,DC#2 V Fdbk,DC#2 mA Fdbk,DC#2 Plasma,DC#2 Shutter,DC#2 TGT,DC#2 KWH,DC#2 STPT,DC#2 MODE,DC SWITCH POS,DC#5 W Fdbk,DC#5 V Fdbk,DC#5 mA Fdbk,DC#5 Plasma,DC#5 Shutter,DC#5 TGT,DC#5 KWH,DC#5 STPT,DC#5 MODE
6/3/2024,3:21:09 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,35,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:14 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,35,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:19 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,37,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:24 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,38,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:29 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,38,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:34 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,40,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:39 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,42,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:44 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,42,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:49 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,43,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:54 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,45,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
6/3/2024,3:21:59 PM,1,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.24,0.00,0.04,0.00,-0.01,0.00,46,110,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Volts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Nb (bl),0.00,0,Watts
