password3,
Date,Time,Layer #,Sub. Rot.,Sub. Rot. Speed,Sub. Z Height,C.M. Press.,VAT Press Mode,VAT Pos STPT,VAT Pos Mode,Gas#1 Flow,Gas#1 STPT,Gas#2 Flow,Gas#2 STPT,Gas#3 Flow,Gas#3 STPT,Sub. Temp.,Sub. Temp. STPT,RF#1 W Fbdk,RF#1 DC Bias,RF#1 Plasma,RF#1 Shutter,RF#1 TGT,RF#1 KWH,RF#1 STPT,RF#2 W Fbdk,RF#2 DC Bias,RF#2 Plasma,RF#2 Shutter,RF#2 TGT,RF#2 KWH,RF#2 STPT,RF#3 W Fbdk,RF#3 DC Bias,RF#3 Plasma,RF#3 Shutter,RF#3 TGT,RF#3 KWH,RF#3 STPT,DC#1 W Fdbk,DC#1 V Fdbk,DC#1 mA Fdbk,DC#1 Plasma,DC#1 Shutter,DC#1 TGT,DC#1 KWH,DC#1 STPT,DC#1 MODE,DC#2 W Fdbk,DC#2 V Fdbk,DC#2 mA Fdbk,DC#2 Plasma,DC#2 Shutter,DC#2 TGT,DC#2 KWH,DC#2 STPT,DC#2 MODE,DC SWITCH POS,DC#5 W Fdbk,DC#5 V Fdbk,DC#5 mA Fdbk,DC#5 Plasma,DC#5 Shutter,DC#5 TGT,DC#5 KWH,DC#5 STPT,DC#5 MODE
6/18/2024,11:15:56 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,228,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:01 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,229,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:06 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,229,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:11 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,229,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:16 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,232,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:21 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,233,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:26 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,234,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:31 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,236,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:36 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,238,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:41 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,239,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:46 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,241,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:51 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,246,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:16:56 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,248,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:01 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,252,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:06 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,254,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:11 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,257,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:16 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,260,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:21 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,265,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:26 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,269,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:31 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,279,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:36 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,284,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:41 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,290,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:46 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,294,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:51 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,299,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:17:56 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,302,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:01 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,307,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:06 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,317,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:11 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,322,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:16 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,327,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:21 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,333,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:26 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,337,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:31 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,342,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:36 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,347,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:41 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,352,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:46 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,360,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:51 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,364,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:18:56 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,368,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:01 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,371,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:06 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,375,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:11 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,377,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:16 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,380,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:21 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,385,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:27 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,386,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:32 AM,2,OFF,0,0.00,-0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,388,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
6/18/2024,11:19:37 AM,2,OFF,0,0.00,0.0,OFF,0.00,OFF,-0.27,0.00,0.04,0.00,-0.01,0.00,390,450,0,0,OFF,Closed,100W MAX!,0.00,0,0,0,OFF,Closed,Ta,0.04,0,0,0,OFF,Closed,Sn,0.00,0,0,0,0,OFF,Closed,Ti,0.03,0,Watts,0,0,0,OFF,Closed,Nb,0.01,0,Watts,1,0,0,0,OFF,Closed,Blank,0.00,0,Watts
